29	2	7	3	5	5	7	4	4	7	7
17	2	9	7	8	8	9	5	5	9	7
19	1	7	5	7	5	8	6	6	9	8
18	1	9	1	3	3	6	0	0	0	0
33	2	9	5	5	1	2	3	3	3	3
32	1	5	1	2	3	5	1	2	4	0
17	2	10	4	5	6	5	4	4	5	4
33	2	10	8	9	7	7	6	6	7	7
31	2	8	3	3	7	6	6	6	6	7
33	2	7	5	5	5	5	5	5	5	5
20	2	10	5	5	5	5	5	5	3	8
18	1	8	7	7	7	8	7	7	5	8
27	2	10	2	4	3	4	2	3	4	4
20	1	5	3	3	3	4	3	3	6	6
24	1	9	7	6	6	4	5	5	6	6
33	2	9	3	4	3	4	3	3	5	5
35	1	5	4	4	4	6	6	6	6	7
29	1	8	5	9	4	5	4	3	6	6
21	2	10	4	5	2	5	2	2	6	8
35	2	8	5	5	5	2	2	5	5	5
31	2	8	4	5	4	4	2	1	5	5
20	1	7	0	1	2	4	0	1	6	3
31	2	8	6	8	6	8	5	4	4	6
28	2	6	0	0	0	2	0	0	0	5
31	1	5	4	6	5	7	4	4	8	5
17	2	9	2	6	0	3	1	1	4	4
34	1	6	5	8	4	4	2	2	4	2
21	1	8	3	6	4	8	4	4	4	5
17	2	7	5	5	5	6	5	5	6	6
70	2	7	5	5	5	5	5	5	5	5
32	2	9	6	8	6	8	5	5	6	6
35	2	5	4	5	4	7	3	3	5	5
22	1	2	0	1	0	0	0	0	0	0
19	1	7	4	4	4	6	3	4	7	6
23	1	2	0	0	3	3	3	3	3	5
21	2	6	5	7	6	6	5	5	5	5
29	1	8	3	7	3	9	4	3	8	6
31	1	10	4	6	3	4	3	1	5	4
16	2	9	5	8	5	1	4	2	2	2
20	2	8	3	5	5	8	3	3	5	5
23	1	8	7	6	7	8	4	5	8	7
24	2	8	5	7	8	8	8	5	8	8
32	2	7	2	2	4	7	5	3	5	5
23	1	4	4	5	4	4	3	3	4	4
19	1	7	4	4	5	5	3	3	9	6
26	1	5	3	4	6	6	3	4	5	5
32	1	7	5	5	4	4	4	4	5	5
18	2	9	3	5	4	5	4	4	4	5
19	2	8	3	4	3	5	2	3	7	6
20	2	9	6	7	7	8	6	6	8	7
22	2	7	6	7	6	8	6	6	6	6
27	2	7	8	8	7	8	7	7	7	7
17	1	8	1	6	3	4	1	4	3	5
35	2	10	5	5	5	3	5	5	5	5
24	1	8	5	8	5	7	5	5	8	5
16	2	5	1	3	6	5	4	4	4	7
28	1	8	4	4	5	3	4	4	5	5
22	1	9	10	8	9	9	7	6	9	8
27	1	7	1	4	2	3	1	2	5	5
27	2	10	0	3	6	7	8	2	8	5
33	1	8	6	7	6	6	6	6	6	5
21	1	4	4	5	1	7	3	5	5	5
29	2	10	4	6	4	3	1	1	3	2
20	2	10	7	8	8	7	7	7	7	9
30	1	9	3	8	7	10	3	3	5	6
31	2	5	4	4	5	5	4	4	5	5
25	1	7	6	5	5	6	2	2	5	5
22	2	7	3	4	3	4	2	4	7	5
23	1	8	5	2	6	7	3	3	7	7
34	2	9	6	7	7	8	7	7	8	8
35	1	7	2	3	4	5	4	2	3	2
25	2	9	5	7	2	7	5	5	7	7
20	2	9	7	8	5	6	4	4	5	3
23	2	7	8	9	8	8	7	7	9	8
31	2	10	3	5	5	5	5	5	10	8
29	1	4	2	4	3	1	3	3	7	5
20	2	9	0	4	0	9	0	4	6	6
18	2	4	3	5	3	6	1	1	5	7
27	1	9	2	4	4	3	4	3	7	3
18	1	7	4	6	5	6	4	4	5	5
25	1	6	2	5	2	5	1	1	5	5
31	2	9	7	7	6	9	8	8	9	9
21	2	8	6	7	6	7	4	4	6	6
18	2	7	7	6	6	4	3	3	4	5
24	2	7	4	4	4	5	4	4	6	5
22	1	7	4	6	4	6	4	5	7	7
26	1	3	0	0	2	2	0	0	2	2
23	1	7	10	7	3	4	1	2	5	5
29	2	9	7	6	3	5	5	6	6	6
33	2	8	4	5	4	5	4	4	6	5
24	2	6	4	7	4	5	4	3	5	5
34	2	6	5	7	4	5	4	4	5	5
33	2	6	4	7	5	5	4	4	5	5
22	1	4	3	2	2	1	1	1	4	5
23	1	5	1	2	1	2	3	3	3	1
19	1	8	6	7	7	4	5	3	4	4
19	2	8	4	7	4	6	2	2	8	7
19	1	4	7	8	6	6	5	5	7	7
16	2	8	5	9	3	9	0	0	2	0
22	2	5	1	1	3	4	2	2	5	5
31	2	10	10	10	6	9	2	1	1	1
24	2	10	0	6	0	4	0	2	4	7
35	1	3	7	0	5	7	5	5	8	8
27	1	9	3	4	3	3	3	3	7	7
18	1	8	5	7	5	7	5	5	8	8
16	1	6	7	7	0	2	1	2	3	1
27	2	6	4	4	3	5	4	3	5	5
24	2	7	5	7	5	5	5	4	6	6
30	2	8	2	5	5	8	5	5	5	5
26	1	9	3	3	4	4	4	5	2	2
34	1	8	5	5	7	7	7	7	7	7
34	2	10	0	3	3	4	0	1	8	2
16	2	8	5	8	5	5	5	5	5	5
17	1	9	6	9	7	9	2	2	8	7
25	1	6	7	7	7	8	5	5	6	5
18	1	7	3	6	4	5	4	3	5	5
29	2	4	4	4	5	5	5	5	8	8
27	1	8	6	8	6	7	5	4	9	7
35	1	8	3	1	3	2	3	3	5	3
16	2	7	6	5	6	5	5	6	8	8
19	2	9	6	6	7	3	4	5	6	8
17	1	8	5	5	2	3	1	3	5	6
24	2	7	1	3	3	3	4	3	7	7
31	2	9	2	0	2	2	2	2	4	4
28	2	8	6	7	5	6	3	4	4	5
21	2	7	2	0	2	2	2	5	3	5
27	1	7	6	9	6	9	3	4	5	5
23	1	5	3	4	2	4	2	1	5	2
21	2	9	5	7	6	8	5	5	7	7
28	2	7	2	5	4	4	0	0	6	0
23	2	8	5	6	8	8	7	4	5	4
26	2	8	5	6	5	2	6	7	8	7
27	2	8	4	5	4	6	3	3	6	5
29	2	5	2	2	1	2	1	1	2	2
26	2	6	3	3	5	7	2	2	2	3
21	1	9	2	5	7	8	2	1	0	3
32	2	9	1	7	1	5	1	3	7	7
30	2	8	6	8	7	7	4	4	5	6
33	2	4	0	3	1	6	0	3	1	0
20	1	7	0	0	0	0	1	0	6	6
21	2	9	3	3	5	7	4	5	9	8
26	1	7	8	3	5	0	4	5	9	7
24	2	8	3	3	4	3	4	5	6	5
30	2	9	2	2	3	3	3	3	8	6
16	1	8	6	5	6	5	6	5	4	5
26	2	7	4	7	2	5	2	2	5	5
24	2	7	4	5	3	7	5	3	7	5
30	2	6	4	5	5	5	3	3	5	5
24	1	6	6	5	4	7	6	5	8	7
19	1	6	5	6	7	7	8	7	7	7
34	2	8	3	5	7	5	4	4	2	5
24	2	7	3	4	4	4	4	4	3	4
34	2	8	5	7	8	9	4	4	7	7
17	1	9	4	6	1	4	0	1	4	2
25	2	5	5	4	5	7	4	3	8	8
17	1	8	4	4	6	6	2	7	7	7
18	2	9	0	3	1	8	0	0	8	8
17	2	7	4	5	3	6	4	4	7	7
29	2	8	5	7	7	7	5	5	5	5
29	2	5	1	6	1	3	1	1	3	5
25	1	9	4	7	6	7	6	6	7	7
20	1	2	2	5	5	5	5	4	5	5
21	1	2	1	2	3	4	3	3	6	5
29	1	8	1	3	3	6	3	4	3	5
29	2	10	6	5	5	3	3	3	6	6
25	1	5	0	0	2	3	0	0	2	2
34	1	8	3	6	6	8	5	5	7	6
33	1	6	4	3	0	5	3	5	8	6
16	1	6	4	4	5	5	5	6	6	6
28	1	4	3	4	3	5	3	3	5	3
27	2	8	8	8	7	7	7	7	7	7
28	2	7	2	2	0	0	0	0	5	5
20	1	2	2	5	0	5	0	1	9	4
23	1	4	0	0	2	2	1	2	8	7
25	1	7	2	6	4	6	3	5	7	6
19	2	9	2	2	2	4	0	6	9	7
18	2	10	3	5	7	7	7	7	9	9
28	1	7	2	3	3	0	3	3	4	6
29	1	9	3	3	0	3	2	2	2	3
26	1	6	7	7	8	4	5	4	8	6
23	2	8	6	7	5	6	3	3	7	6
32	2	8	5	5	4	3	3	3	0	0
28	2	4	4	7	7	8	5	4	7	6
26	2	7	4	4	5	5	4	4	5	5
29	1	7	4	2	7	4	5	5	5	5
22	2	7	4	5	5	5	4	3	6	5
20	2	9	6	7	5	7	5	5	7	7
35	1	10	5	3	3	3	2	2	5	5
24	2	7	3	5	6	6	5	5	7	7
20	2	5	2	2	1	3	4	6	5	9
28	2	8	1	1	1	3	1	1	1	1
18	1	6	3	5	7	5	4	4	5	5
21	2	9	5	7	4	4	3	3	6	5
27	1	9	0	0	1	0	2	2	0	3
23	1	5	4	5	5	7	5	5	6	6
28	2	7	6	7	3	7	7	5	8	7
19	1	8	5	5	7	7	5	6	3	8
18	2	7	5	8	5	4	2	3	5	6
21	1	4	5	6	8	7	6	6	4	7
25	1	6	6	7	7	7	6	6	5	5
35	1	6	7	7	9	8	8	7	1	4
35	2	8	4	6	5	7	4	4	6	5
26	2	7	0	1	1	4	1	1	5	5
24	1	5	2	2	5	5	5	5	5	5
32	2	8	1	1	2	1	1	0	3	3
19	2	8	2	4	2	3	2	2	4	4
19	2	7	4	3	4	8	5	5	5	5
19	2	6	6	7	8	7	4	5	9	6
31	2	8	3	3	3	4	3	3	4	4
31	1	2	0	2	1	3	2	0	6	3
23	1	5	3	5	2	4	2	3	5	6
24	1	9	3	6	4	7	3	4	5	5
26	2	7	2	5	3	4	4	7	5	10
26	1	8	5	8	4	7	4	4	8	6
22	1	7	2	2	2	3	2	2	2	2
31	1	5	0	0	0	1	0	0	8	6
27	2	8	5	5	5	5	5	5	5	5
35	2	6	1	1	1	1	1	1	1	1
18	2	2	0	2	0	0	0	1	3	2
27	1	10	0	2	4	4	2	6	5	1
30	1	5	2	4	3	3	4	4	6	6
32	1	6	0	0	0	0	0	0	0	0
26	1	6	4	8	6	7	3	5	7	7
27	2	8	3	4	3	3	3	3	4	4
18	2	7	7	7	7	7	6	5	6	6
18	1	7	5	5	3	3	1	2	4	4
25	1	8	7	8	5	5	5	4	4	4
34	2	7	5	5	5	5	4	3	4	5
20	2	8	7	8	6	7	6	5	6	7
17	2	8	4	5	6	6	5	6	6	5
30	2	7	3	6	3	5	1	1	6	6
27	2	9	3	5	8	8	6	6	8	7
23	2	8	1	2	1	3	0	1	8	6
15	1	9	5	6	5	7	6	5	6	5
23	1	8	7	7	2	8	3	3	9	7
26	1	9	7	7	7	8	8	8	8	7
25	1	8	6	7	7	7	4	3	1	1
16	2	7	7	7	8	8	8	7	8	7
18	1	4	2	2	2	2	1	1	6	2
24	2	7	3	8	8	8	5	5	6	6
17	2	8	6	7	6	4	4	2	7	8
23	2	9	6	7	5	5	5	5	5	7
34	2	8	3	3	4	7	2	2	4	4
17	1	9	8	6	7	8	6	6	6	7
17	1	8	5	4	7	7	6	5	8	5
17	2	8	3	7	2	4	1	1	4	2
22	1	4	2	2	3	5	2	2	9	3
28	2	5	5	5	0	0	0	0	10	5
35	2	5	3	4	3	5	4	4	1	3
22	1	7	3	3	4	5	3	3	4	4
22	2	10	1	5	4	6	7	5	3	7
28	2	8	6	6	3	6	4	4	7	7
26	2	7	1	3	2	3	2	2	7	7
27	2	5	1	2	4	1	0	1	0	2
34	1	6	6	7	3	4	3	2	5	5
31	1	4	1	0	1	0	0	0	0	1
21	2	9	3	5	2	2	2	3	6	5
29	1	9	6	7	7	8	5	5	9	9
30	1	8	4	3	0	3	0	0	2	5
25	2	4	2	3	3	2	1	0	4	3
27	1	6	3	5	4	2	2	1	3	4
34	1	7	1	5	1	5	0	1	5	5
28	1	8	1	7	2	3	3	3	5	2
17	2	8	4	4	6	5	5	5	5	5
20	2	8	2	6	8	8	3	3	5	5
28	1	8	0	6	4	4	1	1	7	7
19	2	9	5	7	5	5	2	2	8	8
21	2	8	6	7	5	6	5	5	6	6
19	2	6	3	4	3	3	1	3	7	5
28	2	8	5	5	4	7	4	3	10	8
32	1	5	1	1	1	3	1	3	7	7
22	2	8	4	5	3	5	2	4	7	5
21	1	8	4	6	7	7	5	6	7	8
16	1	4	4	4	3	9	3	3	8	8
35	1	6	2	3	1	4	1	3	5	5
17	1	7	2	2	3	2	2	2	4	4
30	1	7	5	5	2	7	2	2	8	6
18	1	7	8	8	7	7	5	5	7	7
35	2	7	4	4	6	5	6	6	5	5
30	2	6	5	7	3	8	5	5	4	0
20	1	8	2	4	3	10	5	3	10	7
24	2	8	2	4	5	7	2	3	6	5
21	1	10	0	5	0	0	0	0	5	5
34	2	5	0	0	1	2	0	0	6	4
22	1	5	0	0	0	0	0	0	0	0
25	1	5	0	0	0	0	0	0	4	4
30	1	6	0	1	0	1	0	0	5	4
31	2	6	0	0	0	0	0	0	6	6
32	1	7	6	6	5	8	5	5	7	5
30	1	9	3	6	3	4	2	2	7	5
19	2	8	7	7	5	4	4	4	4	4
21	2	6	3	6	4	3	2	0	6	3
32	1	7	2	6	2	4	2	3	4	4
34	1	7	7	8	6	8	5	5	8	8
35	1	9	7	7	7	6	6	6	8	8
21	2	5	1	5	4	5	1	1	5	5
32	2	7	8	6	7	3	5	5	5	5
30	2	9	3	3	2	3	1	1	2	2
21	2	9	3	6	4	8	3	3	8	8
25	2	8	5	7	4	6	5	5	7	7
27	1	9	9	7	8	9	7	7	9	8
25	2	7	4	5	5	4	6	4	2	6
18	1	7	3	2	5	6	4	3	6	5
29	1	6	6	6	8	8	5	4	5	5
18	1	7	6	6	4	4	3	3	3	3
21	2	8	2	4	4	6	3	3	6	5
25	2	6	5	5	5	10	5	5	5	5
24	2	7	6	8	4	6	3	2	8	5
28	1	6	0	0	1	0	0	1	4	4
27	1	7	2	5	8	7	5	2	8	7
30	1	9	1	5	2	2	4	2	6	6
24	1	10	5	4	2	9	1	2	5	5
25	2	6	2	6	1	1	4	2	6	6
22	1	7	4	6	6	7	5	5	7	7
19	1	5	1	0	5	5	1	2	8	5
26	2	10	0	3	0	4	0	0	2	3
30	2	3	0	5	0	5	0	1	5	3
25	1	5	2	6	4	2	3	3	7	6
17	1	5	5	4	5	5	5	5	5	5
21	2	8	3	2	3	7	2	3	9	8
24	2	10	5	5	2	5	2	2	3	2
21	1	6	1	2	2	3	2	2	4	2
27	1	8	2	7	1	7	2	4	2	3
19	1	7	0	1	9	4	9	6	9	3
16	1	6	4	5	5	5	5	5	7	6
30	1	6	2	1	5	2	1	4	3	5
21	1	6	2	3	2	2	2	2	7	5
32	1	10	2	4	5	5	5	5	5	6
18	1	8	6	6	7	7	5	5	8	7
25	2	10	0	0	1	2	0	0	6	2
18	1	8	1	5	3	4	3	2	6	2
41	2	7	5	8	7	8	4	4	8	7
23	1	8	7	7	5	8	5	5	6	5
25	2	8	2	5	3	5	3	2	6	6
33	2	5	3	3	3	5	3	3	7	6
18	2	9	4	8	8	9	5	5	9	9
18	2	9	1	3	1	3	1	2	6	6
24	2	5	3	2	5	6	5	4	6	6
19	1	4	3	3	3	4	2	2	4	4
35	1	7	5	8	6	8	3	3	6	5
23	2	7	4	3	6	5	6	4	5	5
29	2	8	3	4	3	4	1	2	4	4
17	1	8	5	5	6	7	5	4	5	5
26	1	7	5	6	3	7	3	4	6	8
31	1	7	5	5	6	7	5	6	8	7
24	2	4	5	6	3	4	5	5	3	3
20	1	7	6	6	7	9	6	5	6	5
22	1	7	5	8	8	8	5	5	8	8
20	1	6	2	2	1	3	1	1	3	3
31	1	8	7	7	7	7	7	7	7	7
33	2	6	3	3	3	5	3	3	3	3
20	1	8	6	6	4	6	5	5	6	6
33	1	7	4	4	3	5	3	3	6	2
33	1	8	6	6	4	7	4	4	6	6
35	1	5	1	1	1	3	3	3	5	5
31	1	7	5	5	5	5	5	5	5	5
21	2	7	5	5	4	6	5	5	5	5
20	1	7	4	5	3	6	4	3	7	3
23	1	9	5	5	3	3	4	4	5	5
