17	2	7	4	2	4	4	4	4	6	6
24	1	6	3	1	3	4	2	2	6	5
20	2	4	0	0	0	0	0	0	10	9
31	2	8	4	1	6	7	5	4	9	10
17	1	10	4	5	2	6	4	0	8	9
31	2	7	6	7	4	7	6	4	8	6
24	1	9	6	3	8	7	6	6	8	8
31	1	4	1	2	3	4	1	1	8	6
28	1	4	0	1	3	4	0	0	8	8
35	1	4	1	1	0	5	0	0	5	5
19	2	8	2	0	5	5	5	5	5	5
22	1	9	1	0	2	9	2	2	9	9
32	2	5	0	0	0	0	0	0	0	0
28	2	9	0	5	2	3	0	0	6	8
34	1	6	0	6	4	1	0	0	2	2
31	2	9	2	7	7	7	3	3	1	4
21	1	7	2	8	2	2	0	0	3	4
17	1	7	4	6	6	5	3	4	8	7
21	1	7	6	6	5	5	4	4	8	8
29	1	7	1	7	3	5	2	1	5	6
30	2	10	2	4	1	3	2	2	5	5
17	1	8	2	7	4	5	2	2	6	6
25	2	7	3	3	2	4	1	1	7	7
34	1	4	1	1	0	5	0	0	5	5
27	1	4	0	1	3	4	0	0	8	8
20	1	7	3	8	3	4	4	3	3	4
34	2	0	0	0	0	0	0	0	0	0
17	2	6	3	5	5	4	3	3	6	6
33	1	9	0	0	0	7	0	2	8	6
23	1	7	0	0	0	0	0	0	0	0
30	2	8	2	3	2	2	2	3	5	5
26	2	9	0	0	0	0	0	0	0	0
27	1	8	5	3	0	0	1	0	3	3
28	2	6	1	2	2	0	6	6	8	8
18	1	9	4	5	5	3	6	5	6	7
20	2	8	4	7	5	4	6	5	5	7
17	1	8	6	3	2	7	5	9	9	8
16	2	9	3	6	1	1	4	3	6	6
34	2	5	2	5	1	1	1	1	1	1
33	2	5	5	4	0	4	1	1	2	2
18	1	7	5	5	5	5	5	5	5	5
35	2	6	3	7	3	3	3	3	3	3
17	2	6	1	1	0	1	0	0	3	3
30	2	4	1	6	1	2	1	1	4	3
25	1	5	0	2	0	0	0	0	0	0
18	1	6	0	0	0	0	0	0	0	0
25	2	5	0	0	0	0	0	0	0	0
16	2	5	3	6	3	7	4	2	8	6
25	1	3	0	2	0	3	1	0	2	2
18	1	5	2	5	4	7	3	0	6	5
32	1	4	4	4	2	4	3	5	3	6
32	1	4	3	3	0	3	2	2	4	5
30	1	9	3	3	1	1	1	1	3	2
21	1	8	0	2	0	3	0	0	5	4
29	2	8	0	1	0	1	0	0	1	0
21	2	8	0	2	0	0	0	0	0	0
34	1	5	4	4	0	6	3	2	8	7
30	1	4	4	4	5	7	4	3	8	7
27	1	7	5	4	0	0	0	0	1	2
15	2	9	5	4	0	5	1	0	6	4
35	2	6	1	3	1	3	1	1	6	6
30	1	8	1	2	2	2	2	2	3	3
22	1	8	2	3	1	1	2	1	3	3
19	1	6	0	8	2	5	2	2	5	5
15	2	8	5	9	0	0	0	0	4	5
21	1	8	0	5	0	4	0	0	4	4
19	1	8	1	6	4	5	1	1	8	8
18	2	8	3	5	2	4	3	2	8	7
25	1	10	5	5	5	7	4	4	8	8
35	2	9	2	2	4	3	4	4	8	7
31	2	7	3	5	5	5	4	3	6	5
30	2	8	0	2	0	0	0	0	0	0
33	1	3	3	3	4	4	4	4	4	4
17	2	8	5	4	4	2	4	5	5	5
15	2	3	3	3	3	4	3	5	9	8
16	1	7	3	4	4	4	4	4	8	8
30	1	8	0	0	3	2	2	5	9	8
17	1	9	2	1	2	3	3	2	8	7
22	2	8	0	0	0	0	0	0	0	0
17	1	4	2	4	4	3	3	1	4	3
18	2	7	3	5	5	4	3	3	5	5
32	2	8	2	3	2	3	4	4	7	7
24	1	5	2	3	4	7	2	2	8	5
29	1	5	5	5	5	1	3	1	0	8
23	1	7	0	0	0	1	0	0	1	1
20	2	8	4	5	3	4	1	2	5	4
23	1	9	5	8	5	7	5	2	7	7
23	1	10	1	2	0	0	0	0	0	0
31	1	5	2	2	0	1	0	0	2	1
31	1	4	1	2	2	2	1	2	6	6
30	2	8	4	4	1	1	1	1	1	1
35	2	8	2	2	0	0	0	0	0	0
17	2	4	3	2	4	8	3	0	6	4
18	1	5	0	3	4	5	1	0	8	8
20	2	3	0	1	3	6	2	0	4	4
17	1	9	2	4	2	4	2	2	4	4
31	2	8	1	4	1	1	2	2	4	4
16	1	8	3	5	3	3	1	1	8	8
30	2	7	0	4	1	0	0	2	8	9
28	2	9	0	0	2	0	1	1	10	10
23	1	6	0	3	0	0	0	0	6	6
18	1	8	1	3	0	1	0	0	5	3
29	1	8	0	2	0	2	0	0	5	5
20	1	5	5	0	0	1	0	0	4	5
30	2	8	0	0	0	9	1	0	10	10
25	1	8	0	0	0	2	0	0	7	6
22	2	8	1	0	1	6	2	2	9	9
16	1	8	2	2	3	7	2	2	7	7
16	2	6	3	1	5	3	2	2	10	10
24	2	8	0	8	3	4	1	2	4	4
24	2	8	3	9	4	4	3	2	4	4
20	1	8	2	9	3	4	3	2	2	3
25	1	4	0	0	0	0	0	0	0	0
26	1	3	1	0	1	1	0	0	5	3
23	2	8	4	2	4	4	3	4	6	6
31	2	8	7	7	8	7	8	8	8	8
18	1	7	2	1	4	4	4	4	5	5
34	1	5	3	3	3	3	3	3	3	4
17	2	8	5	8	5	9	5	5	9	9
24	2	8	5	8	5	9	5	5	9	9
24	2	9	5	8	5	9	5	6	9	9
24	1	8	5	8	3	9	4	5	8	8
32	2	8	7	8	3	8	3	3	8	8
16	1	9	5	9	5	5	5	5	5	5
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
